normalized_brand,primary_brand_db,parent_company,ownership_resolution_status,category_scope,market_scope,region_codes_include,country_or_region,brand_mapping_source,source_note,review_decision,proposed_company_from_review,current_company_from_review,review_product_count,review_note,example_product_names,example_off_brands_raw,candidate_action,ownership_resolution_status_original,status_correction_note
milbona,milbona,Manual review / complex ownership,manual_review,dairies,FRANCE|DACH|SOUTHERN_EUROPE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Other / not mapped to a company,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Schlagsahne 30% | Bio Skyr nature | Mozzarella di Bufala Campana D.O.P. | Rapsöl,"Envia, Milbona, Pilos | Envia, Milbona | Bio Organic, Lidl, Milbona | Frisan,Milbona",append_candidate,,
milbona,milbona,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Profiteroles | Profiteroles | Baba au Rhum | Profiteroles, Sauce au Chocolat Noir","Milbona | Milbona | Milbona | Lidl, Milbona",append_candidate,,
milical,milical,Manual review / complex ownership,manual_review,dairies,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,milk-shake au chocolat | Milical Milk-shake Chocolat 4 Sachets Repas Complets | Milical Programme Perte De Poids Milk-shake | Milical LCD - Crème Au Caramel,MILICAL | Milical | Milical | Milical,append_candidate,,
mondelez,mondelez,Manual review / complex ownership,manual_review,snacks,DACH|FRANCE,,Austria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Noir Brut 86% | Zartbitter Bio au sel de mer | Suprême Haselnuss Mandel | DISKO Sušenky s vanilkovou příchutí,"Mondelez | Mondelez, Suchard | Mondelez, Suchard | Mondelez, Opavia",append_candidate,,
mondelez,mondelez,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Milka au lait | MJÖLKCHOKLAD RULLE P9 | Prince Polo XXL Mleczne | Olza Prince Polo Classic Crispy Wafer With Cocoa Cream Topped With Chocolate,"Mondelez | Mondelez | Mondelez, Olza, Prince Polo | Mondelez, Olza",append_candidate,,
mondelez,mondelez,Manual review / complex ownership,manual_review,snacks,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Soft sponge cake with chocolate filling | sour squirms | Sour Patch Kids Strawberry | Oreo,Mondelez | Mondelez | Mondelez | Mondelez,append_candidate,,
morrisons,morrisons,Manual review / complex ownership,manual_review,beverages,FRANCE|UK_IE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Uht unsweetened soya | Orange Juice with Bits 1 litre | Apple Juice with Mango Purée 1 Litre | Apple juice,Morrisons | Morrisons | Morrisons | Morrisons,append_candidate,,
morrisons,morrisons,Manual review / complex ownership,manual_review,cereals,FRANCE|UK_IE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,chuncky triple chocolat | Simply Granola | Choc & Nut Granola | The Best Nut & Seed Granola,Morrisons | Morrisons | Morrisons | Morrisons,append_candidate,,
nakd,nakd,Manual review / complex ownership,manual_review,snacks,BENELUX|FRANCE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Berry Delight Bars | Carrot Cake | NAKD Cacahuète Chocolish - 120g (4x1p),Nakd | Nakd | Nakd | Nakd,append_candidate,,
nature valley,nature valley,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH|UK_IE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Crunchy Canadian Maple Syrup Cereal Bar | NATURE VALLEY CRUNCHY OATS & HONEY | Crunchy peanut butter | Protein Peanut & Chocolate,"Nature Valley, Nature Valley Chrunchy | NATURE VALLEY | Nature Valley | Nature Valley",append_candidate,,
nerds,nerds,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nerds Rope | Bonbons acidulés Raisin Fraise | Gummy Clusters | Nerds,"Nerds | Nerds, Wonka | Nerds | Nerds",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,beverages,BENELUX|FRANCE|SOUTHERN_EUROPE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Eau pure life | Nestlé Pure Life | Nestlé Pure Life | Nesquick,Nestlé | Nestlé | Nestlé | Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,cereals,BENELUX|FRANCE|SOUTHERN_EUROPE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Granola Miele | Chocapic Muesli | Cheerios Bio | FITNESS BIO céréales avoine et chocolat,Nestlé | Nestlé | Nestlé | Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,cereals,FRANCE,,Australia,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nestlé Milo Breakfast Cereal | Uncle Toby Cheerios Hny / Oats | Cereals cashews nutty clusters | Cheerios,"Nestlé | Nestlé, Uncle Tobys | Nestlé, Uncle Tobys | Nestlé, Uncle Tobys",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,cereals,UK_IE,,Ireland,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cheerios multigrain | Bitesize Shredded Wheat | Shreddies | Apricot wheats,Nestle | Nestlé | Nestle | Nestlé,append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,BENELUX|FRANCE|SOUTHERN_EUROPE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Code-barres inexistant et/ou fiche incomplète, obsolète ou en doublon | Fitness breakfast cereal bar pêches et abricot | Nut bars | Pecan, banana & dark choc","Nestlé | Nestlé | Nestlé, Yes! | Nestlé, Yes!",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE,,Bulgaria,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Мура лешник | NESTLE L'ATELIER Tablette Chocolat lait raisins - 170g | NESTLE L'ATELIER Tablette Chocolat lait cranberries amandes - 170g,"Nestlé | Nestlé | Nestlé, Les recettes de l'atelier | Nestlé, Les recettes de l'atelier",append_candidate,,
nestle,nestle,Manual review / complex ownership,manual_review,snacks,FRANCE|UK_IE|US_CANADA,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Nestle, butterfinger | Chewy candy video box | Candy theater box | Nestle aero, bubbles chocolate","Nestlé | Nestlé | Nestlé, Nestlé USA | Nestlé",append_candidate,,
nestle coffee mate,nestle coffee mate,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Butterbeer Cold Foam Creamer | Harry Potter Butterbeer Zero Sugar | cold foam creamer | cold foam creamer,Nestlé Coffee mate | Nestlé Coffee mate | Nestlé Coffee mate | Nestlé Coffee mate,append_candidate,,
nestle health science,nestle health science,Manual review / complex ownership,manual_review,beverages,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Max Men | High protein complete nutritional drink rich chocolate | Boost Wild Berry Breeze | Chocolate Crazy Kid Essentials,Nestlé Health Science | Nestlé Health Science | Nestlé Health Science | Nestlé Health Science,append_candidate,,
nutri-grain,nutri-grain,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Apple Cinnamon | Nutri Grain Apple Cinnamon | STRAWBERRY | Kellogg's apple cinnamon nutrigrain bar,Nutri Grain | Nutri Grain | Nutri Grain | Nutri Grain,append_candidate,,
nutri-grain,nutri-grain,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Other / not mapped to a company,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Kellog's NutriGrain Power-Fuls Soft Baked Oat Bites Chocolate Chip | Power-fulls | Kellog's Nutrigrain Power-Fuls Soft Baked Oat Bites Strawberry | Nutrigrain Bar,"Nutrigrain,Kellog's | Nutrigrain | Nutrigrain,Kellog's | NUTRIGRAIN",append_candidate,,
ocean spray,ocean spray,Manual review / complex ownership,manual_review,beverages,FRANCE|SOUTHERN_EUROPE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Juice light cranberry classic | Cranberry Drink | Cranberry classic | Ocean Spray Cranberry BIO,Ocean Spray | Ocean Spray | Ocean Spray | Ocean Spray,append_candidate,,
oikos pro,oikos pro,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,4,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Strawberry Flavored Nonfat Yogurt | Mixed Berry Flavored Greek Yogurt | Strawberry-Banana | YOGHURT GRIEGO SABORIZADO, DESLACTOSADO, BAJO EN GRASA, ADICIONADO CON VITAMINA D",Oikos Pro | Oikos Pro | Oikos Pro | OIKOS PRO,append_candidate,,
