gtin,region,reviewed_brand,reviewed_company,reviewed_category,source,status,audit_note,audit_basis,audit_source,reviewed_at
7613038575650,,Nescafé,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
5201219486622,,Nescafé,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613036840224,,Nescafé,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613039848258,,Nesquik,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
7613035281783,,Nestlé Pure Life,Nestlé,beverages,nestle_top9_product_audit_20260902,active,More specific consumer-facing Nestlé beverage brand is explicit in product name.,product-name evidence,Product-name / GTIN evidence in current audit,2026-09-02
8445290740854,,KitKat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,KitKat breakfast cereal is produced within Cereal Partners Worldwide architecture.,CPW portfolio + product format,https://www.nestle.com/brands/cereals,2026-09-02
8445290420985,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Explicit Nestlé-branded cereal/cereal-bar product Shredded Wheat; company routing belongs to Cereal Partners Worldwide JV.,Step 1 residual QA: product identity + ownership research,https://www.nestle-cereals.com/global/our-promises/about-cpw,2026-09-02
7613287194374,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445290420930,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Explicit Nestlé-branded cereal/cereal-bar product Shredded Wheat; company routing belongs to Cereal Partners Worldwide JV.,Step 1 residual QA: product identity + ownership research,https://www.nestle-cereals.com/global/our-promises/about-cpw,2026-09-02
8445290805706,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613036675017,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613287169976,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613287170149,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613287194367,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445290301857,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Explicit Nestlé-branded cereal/cereal-bar product Cheerios; company routing belongs to Cereal Partners Worldwide JV.,Step 1 residual QA: product identity + ownership research,https://www.nestle-cereals.com/global/our-promises/about-cpw,2026-09-02
5011546405476,,nestle,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445291265127,,Cookie Crisp,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
4088600109411,,nestle,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613287057631,,nestle,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613287481757,,Cini Minis,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613287475046,,Cini Minis,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445291266100,,Shreddies,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Explicit Nestlé-branded cereal/cereal-bar product Shreddies; company routing belongs to Cereal Partners Worldwide JV.,Step 1 residual QA: product identity + ownership research,https://www.nestle-cereals.com/global/our-promises/about-cpw,2026-09-02
5900020042538,,nestle,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613035706880,,Harvest Home,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Explicit Nestlé-branded cereal/cereal-bar product Harvest Home; company routing belongs to Cereal Partners Worldwide JV.,Step 1 residual QA: product identity + ownership research,https://www.nestle-cereals.com/global/our-promises/about-cpw,2026-09-02
7613287169990,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613287157201,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445290345608,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445291301948,,Cheerios,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613035697973,,Nesquik,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445290576026,,Nesquik,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
5011546451190,,Cookie Crisp,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613038462646,,nestle,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613036971010,,Nesvita,Nestlé,cereals,nestle_top9_product_audit_20260902,active,"Nesvita is a Nestlé cereal/oatmeal brand, but this product is not supported as a Cereal Partners Worldwide product. Keep company = Nestlé; normalize brand to Nesvita.",Step 2 JV architecture QA: official Nestlé Polska brand evidence; CPW portfolio routing not supported,https://www.nestle.pl/brands/desery,2026-09-02
7613036147651,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613034849212,,Shreddies,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445292375726,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Explicit Nestlé-branded cereal/cereal-bar product Shredded Wheat; company routing belongs to Cereal Partners Worldwide JV.,Step 1 residual QA: product identity + ownership research,https://www.nestle-cereals.com/global/our-promises/about-cpw,2026-09-02
4673446147651,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613287170989,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613287171009,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445290805867,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
7613035775114,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
5000243798745,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
5011476004411,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
8445290081414,,Shredded Wheat,Cereal Partners Worldwide,cereals,nestle_top9_product_audit_20260902,active,Adult Nestlé breakfast-cereal product routes to Cereal Partners Worldwide; specific brand retained when explicit.,authoritative CPW portfolio + product name,https://www.nestle.com/brands/cereals,2026-09-02
