review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c2_reinclude,scenario_c2_rule,scenario_c2_proposed_treatment,scenario_c2_review_status,scenario_c2_rationale
1116,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20003036,The earl grey,lord nelson,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/000/3036/front_fr.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.8555,1.405525,0.449975,0.2425087577472379,0.2425087577472379,0.00625,0.3165,0.012725,0.02,0.001975,0.00625,0.007095,0.3368364322285099,17.057396928051737,0.685798976017246,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1117,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3124480182173,Oasis Zero Ananas Passion,oasis,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/312/448/018/2173/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,7.4,5.6,1.8000000000000007,0.2432432432432433,0.2432432432432433,0.0,1.4,0.0,1.3,0.0,,0.01,0.0,18.91891891891892,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1118,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,8722700140528,Black Tea Lemon Cytrynowa,lipton,LIPTON Teas and Infusions,FRANCE,beverages,https://images.openfoodfacts.org/images/products/872/270/014/0528/front_en.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.89696,1.4289079999999998,0.4680520000000001,0.2467379385964913,0.2467379385964913,0.0065,0.32136,0.013052,0.0208,0.002002,0.0065,0.0071838,0.3426535087719298,16.94078947368421,0.6880482456140351,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1119,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3057640535123,Greek-style Chicken Salad,myprotein,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/305/764/053/5123/front_en.29.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.8,0.6000000000000002,0.1999999999999998,0.2499999999999998,0.2499999999999998,0.0,0.0,0.0666666666666667,0.0,0.0133333333333333,0.0,0.0013333333333333,0.0,0.0,8.333333333333336,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1120,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5425016891339,Aquakefir,thylbert,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/542/501/689/1339/front_fr.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,4.4,5.5,-1.0999999999999996,-0.2499999999999999,0.2499999999999999,0.1,1.05,0.1,0.2,0.1,,0.1,2.272727272727273,23.863636363636363,2.272727272727273,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1121,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,70177198350,Twinings Summer / Winter Berries 20'S 40G,twinings,,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,2.5,-0.5,-0.25,0.25,0.1,0.3,0.1,0.1,0.1,,0.0,5.0,15.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1122,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3585803000176,Thé vert de Chine à la menthe du Maroc,kusmi tea,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/358/580/300/0176/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,2.5,-0.5,-0.25,0.25,0.1,0.3,0.1,0.2,0.1,,,5.0,15.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1123,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,4009300525738,Teekanne Cool Sensations Strawberry & Orange X18,teekanne,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/400/930/052/5738/front_en.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,2.5,-0.5,-0.25,0.25,0.2,0.2,0.1,0.2,0.1,0.0,0.01,10.0,10.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1124,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5420021805210,aqua fit lemon,performance sports nutrition,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/542/002/180/5210/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,2.5,-0.5,-0.25,0.25,0.1,0.3,0.1,0.1,0.1,0.1,1.25,5.0,15.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1125,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,63722741,Slimô,gout cola,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/006/372/2741/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,2.5,-0.5,-0.25,0.25,0.1,0.3,0.1,0.0,0.0,,0.02,5.0,15.0,5.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1126,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,393072,Diet Sparkling Florida Orange,marks & spencer,Marks & Spencer,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/000/039/3072/front_en.19.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,6.0,4.5,1.5,0.25,0.25,0.1,0.8,0.1,0.8,0.0,0.0,0.05,1.6666666666666667,13.333333333333334,1.6666666666666667,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1127,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3124480177452,Miss O ! Framboise Light,orangina,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/312/448/017/7452/front_fr.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,8.0,6.0,2.0,0.25,0.25,0.1,1.4,0.0,1.3,0.0,0.3,,1.25,17.5,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1128,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3249760019625,Miss O! - Orangina et sa pulpe!,miss o,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/324/976/001/9625/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,8.0,6.0,2.0,0.25,0.25,0.1,1.4,0.0,1.2,0.0,0.3,,1.25,17.5,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1129,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3278736217239,Orangina Zéro,orangina,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/327/873/621/7239/front_fr.26.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,8.0,6.0,2.0,0.25,0.25,0.1,1.4,0.0,1.2,0.0,,0.01,1.25,17.5,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1130,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3450970007320,Divine Ambroisie,sigale,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/345/097/000/7320/front_fr.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,12.0,9.0,3.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,8.333333333333332,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1131,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3264950120127,Café et chicorée soluble bio,abbaye de sept-fons,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/326/495/012/0127/front_fr.44.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,7.0,5.2,1.7999999999999998,0.2571428571428571,0.2571428571428571,0.0,1.3,0.0,0.0,0.0,8.9407,0.0,0.0,18.571428571428573,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1132,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3583787572207,Electrolyte Tabs x20 - Raspberry,aptonia,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/358/378/757/2207/front_en.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,7.0,5.2,1.7999999999999998,0.2571428571428571,0.2571428571428571,0.0,1.3,0.0,,0.0,,0.625,0.0,18.571428571428573,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1133,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3700463703186,Freshhhhh Goût Citron & citron vert,smart ang good,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/370/046/370/3186/front_fr.20.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.7,2.0,0.7000000000000002,0.2592592592592593,0.2592592592592593,0.0,0.5,0.0,0.1,0.0,0.0,0.085,0.0,18.51851851851852,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1134,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3124480200303,,orangina,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/312/448/020/0303/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,5.0,3.7,1.3000000000000005,0.26,0.26,0.0,0.7,0.1,0.5,0.0,0.0,0.02,0.0,13.999999999999998,2.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1135,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3560070434657,Exotique,carrefour,Carrefour,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/007/043/4657/front_fr.38.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,6.0,4.4,1.5999999999999996,0.2666666666666666,0.2666666666666666,0.0,1.1,0.0,1.0,0.0,0.5,0.1,0.0,18.333333333333336,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
1136,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3760295171072,Kombucha,le bio pour tous,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/029/517/1072/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,6.7,8.5,-1.7999999999999998,-0.2686567164179104,0.2686567164179104,0.5,0.5,0.5,0.5,0.0,0.5,0.0,7.462686567164178,7.462686567164178,7.462686567164178,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
