review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c_proposed_treatment,scenario_c_review_status,scenario_c_rationale
348,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20916503,Après-Repas - Infusion,lord nelson,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/091/6503/front_fr.18.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
349,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20997021,Thé vert saveur citron,lord nelson,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/099/7021/front_fr.20.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,0.005,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
350,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20997038,Thé vert saveur menthe,lord nelson,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/099/7038/front_fr.24.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,2.22,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
351,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20997052,Thé Earl Grey Lord Nelson,lord nelson,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/099/7052/front_fr.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
352,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20997076,Thé noir saveur citron,lord nelson,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/099/7076/front_fr.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,0.005,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
353,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20997083,Infusion camomille,lord nelson,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/099/7083/front_fr.21.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
354,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20997090,Infusion tilleul menthe,lord nelson,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/099/7090/front_fr.31.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
355,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20997106,Infusion verveine menthe,lord nelson,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/099/7106/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
356,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,22145451,"Westcliff Früchtetee (aldi), Winterharmonie ( orange zimt marzipan)",westcliff,,FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
357,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3149330002470,Cafe soluble,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/314/933/000/2470/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
358,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3222472860877,Infusion Nuit Paisible 20 sachets fraîcheur,casino,Casino,FRANCE,beverages,https://images.openfoodfacts.org/images/products/322/247/286/0877/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
359,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3222473662128,cola zéro,casino,Casino,FRANCE,beverages,https://images.openfoodfacts.org/images/products/322/247/366/2128/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.2,0.0,0.0,0.02,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
360,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3222475306358,Infusion nuit paisible 25 sachets,casino,Casino,FRANCE,beverages,https://images.openfoodfacts.org/images/products/322/247/530/6358/front_fr.21.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
361,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3222477013957,Thé Glacé Zero,casino,Casino,FRANCE,beverages,https://images.openfoodfacts.org/images/products/322/247/701/3957/front_fr.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.0,0.0,,0.05,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
362,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3250392425838,Cotterley the vert agrum 25s 40g,cotterley,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/039/242/5838/front_fr.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.01,20.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
363,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3250392841980,Capsules de café torréfié moulu bio d'éthiopie,planteur des tropiques,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/039/284/1980/front_fr.22.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
364,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3256224068945,Boisson à base d'eau de source aromatisée agrumes,u,U,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/622/406/8945/front_fr.34.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.1,0.0,0.0,0.025,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
365,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3256227749575,Decafeine,u,U,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/622/774/9575/front_fr.19.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
366,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3258561300894,Limonade light,belle france,Belle France,FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/856/130/0894/front_fr.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.8,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.2,0.0,0.2,0.0,,0.0,0.0,20.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
